0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, weight
0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.45, 36.56, 80.04, 103.39, 100.78, 105.77, 179.3, 11.29, 1.34, 222.07, 269.21, 219.41, 181.03, 227.15, 273.49, 2.29, 0.0, 5.29, 17.47, 23.51, 47.89, 12.45, 139.44, 0.17, 2.3796426741209893
0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.86, 29.96, 70.34, 112.77, 117.18, 118.64, 238.25, 21.29, 2.34, 243.8, 281.73, 212.53, 209.93, 278.91, 328.05, 1.19, 0.0, 4.07, 15.33, 65.12, 45.59, 25.12, 88.84, 0.83, 2.791185227365731
0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 3.29, 25.09, 81.45, 115.18, 122.54, 112.3, 213.91, 22.17, 6.0, 247.51, 271.47, 239.45, 219.69, 286.25, 311.5, 2.0, 0.32, 8.84, 0.01, 0.1, 18.88, 0.03, 104.96, 0.07, 2.791185227365731
0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.05, 23.97, 63.61, 100.21, 106.98, 84.16, 214.07, 24.72, 3.33, 248.41, 256.76, 157.85, 160.57, 245.46, 321.87, 0.93, 0.19, 10.76, 12.39, 3.51, 34.43, 10.31, 40.59, 0.05, 3.211628810896053
0.0, 0.18, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.02, 28.14, 73.12, 120.49, 105.94, 97.31, 253.93, 39.66, 1.05, 312.88, 302.02, 219.85, 209.96, 302.09, 334.27, 0.87, 0.0, 0.01, 0.02, 16.47, 32.76, 19.34, 124.97, 0.96, 3.5840630998218646
0.0, 0.52, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.88, 20.15, 59.19, 94.66, 108.8, 110.52, 226.57, 39.07, 6.03, 276.63, 238.4, 222.35, 232.02, 288.48, 321.27, 2.7, 0.17, 9.25, 36.35, 74.45, 47.02, 26.38, 99.34, 1.69, 3.7098761711009565
0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.08, 48.11, 95.59, 123.67, 117.55, 118.11, 250.18, 37.09, 4.93, 276.67, 315.06, 278.66, 175.58, 317.87, 359.15, 3.77, 0.0, 0.01, 0.02, 0.04, 0.02, 0.01, 0.06, 0.0, 4.176466203322903
0.0, 0.5, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 4.01, 45.2, 91.08, 125.97, 123.69, 104.51, 262.53, 53.04, 4.32, 275.2, 287.26, 215.11, 247.7, 325.42, 387.04, 4.09, 0.0, 0.01, 17.53, 24.34, 20.15, 13.85, 80.51, 2.56, 4.176466203322903
0.0, 0.6, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.2, 31.74, 85.05, 110.6, 114.09, 96.24, 244.8, 43.54, 4.27, 290.29, 290.78, 224.29, 251.07, 322.56, 382.56, 0.92, 0.0, 0.01, 19.13, 27.91, 34.6, 30.01, 82.42, 2.56, 4.670686099481016
0.0, 0.69, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 3.29, 39.37, 96.76, 110.78, 93.29, 90.08, 232.47, 54.82, 4.54, 296.55, 316.05, 195.36, 195.17, 316.49, 373.8, 1.57, 0.24, 5.93, 14.99, 37.88, 26.82, 25.53, 21.66, 1.18, 4.939359359419209
